Index,GPS time,EKF Temp,EKF Tick,EKF Raw Z Gyro,EKF Raw X Gyro,EKF Raw Y Gyro,EKF Raw X Accel,EKF Raw Y Accel,EKF Raw Z Accel,EKF Tick SF,EKF Gyro SF,EKF Gyro Bias,EKF Tick SF Calib,EKF Gyro SF Calib,EKF Gyro B Calib
2149,2018:523057.000,,,,,,,,,,,,,,
2150,2018:523057.000,32.41,,0.57,-0.39,-0.59,-9.40,-2.92,2.77,,,,,,
2151,,32.41,,0.44,-0.32,-0.05,-9.52,-2.94,2.75,,,,,,
2152,,32.42,,0.89,-0.46,-1.26,-9.45,-2.98,2.72,,,,,,
2153,2018:523058.000,32.41,,-0.12,-0.03,1.30,-9.48,-2.91,2.75,,,,,,
2154,2018:523058.000,,,,,,,,,,,,,,
2155,2018:523058.000,32.41,,0.61,-0.68,-0.89,-9.40,-2.87,2.79,,,,,,
2156,,32.40,,0.28,-0.19,0.13,-9.40,-2.90,2.73,,,,,,
2157,,32.41,,0.71,-0.42,-0.83,-9.39,-2.92,2.75,,,,,,
2158,2018:523059.000,32.41,,0.00,-0.30,0.68,-9.37,-2.86,2.73,,,,,,
2159,2018:523059.000,,,,,,,,,,,,,,
2160,2018:523059.000,32.41,,0.68,-0.57,-0.79,-9.42,-2.95,2.77,,,,,,
2161,,32.41,,0.74,-0.60,-0.82,-9.48,-2.90,2.75,,,,,,
2162,,32.43,,0.06,-0.29,0.67,-9.40,-2.89,2.82,,,,,,
2163,,32.42,,0.27,-0.33,0.25,-9.41,-2.94,2.74,,,,,,
2164,2018:523060.000,,,,,,,,,,,,,,
2165,2018:523060.000,,,,,,,,,,,,,,
2166,,32.40,,0.35,-0.36,-0.29,-9.41,-2.86,2.75,,,,,,
2167,,32.41,,0.18,-0.18,0.54,-9.42,-2.93,2.75,,,,,,
2168,,32.42,,0.40,-0.47,-0.24,-9.40,-2.90,2.80,,,,,,
2169,2018:523061.000,32.42,,0.24,-0.31,0.20,-9.45,-2.95,2.76,,,,,,
2170,2018:523061.000,,,,,,,,,,,,,,
2171,2018:523061.000,32.42,,0.51,-0.27,-0.31,-9.40,-2.91,2.69,,,,,,
2172,,32.43,,1.29,-0.66,-2.20,-9.43,-2.92,2.81,,,,,,
2173,,32.42,,-0.16,0.04,0.85,-9.41,-2.89,2.79,,,,,,
2174,,32.41,,0.50,-0.90,-0.18,-9.44,-2.90,2.75,,,,,,
2175,2018:523062.000,,,,,,,,,,,,,,
2176,2018:523062.000,,,,,,,,,,,,,,
2177,,32.40,,-0.09,-0.04,1.01,-9.35,-2.81,2.78,,,,,,
2178,,32.40,,0.49,0.04,-0.75,-9.40,-2.93,2.73,,,,,,
2179,,32.42,,0.53,-0.78,-0.50,-9.41,-2.91,2.80,,,,,,
2180,2018:523063.000,32.41,,0.59,-0.46,-0.71,-9.41,-2.95,2.75,,,,,,
2181,2018:523063.000,,,,,,,,,,,,,,
2182,2018:523063.000,32.42,,0.08,-0.29,0.90,-9.42,-2.85,2.75,,,,,,
2183,,32.42,,-0.00,0.01,0.65,-9.49,-2.90,2.79,,,,,,
2184,,32.42,,0.48,-0.67,-0.12,-9.45,-2.94,2.72,,,,,,
2185,2018:523064.000,32.42,,-0.01,-0.04,0.78,-9.41,-2.88,2.71,,,,,,
2186,2018:523064.000,,,,,,,,,,,,,,
2187,2018:523064.000,32.41,,0.59,-0.42,-0.65,-9.42,-2.94,2.76,,,,,,
2188,,32.42,,0.30,-0.12,-0.07,-9.41,-2.89,2.76,,,,,,
2189,,32.40,,0.35,-0.33,-0.08,-9.47,-2.95,2.76,,,,,,
2190,2018:523065.000,32.41,,0.51,-0.65,-0.39,-9.45,-2.92,2.75,,,,,,
2191,2018:523065.000,,,,,,,,,,,,,,
2192,2018:523065.000,32.41,,0.45,-0.39,-0.43,-9.40,-2.91,2.75,,,,,,
2193,,32.41,,0.51,-0.46,-0.41,-9.38,-2.92,2.75,,,,,,
2194,,32.41,,0.12,0.04,0.20,-9.45,-2.88,2.73,,,,,,
2195,,32.41,,0.34,-0.29,-0.06,-9.45,-2.98,2.77,,,,,,
2196,2018:523066.000,,,,,,,,,,,,,,
2197,2018:523066.000,,,,,,-9.39,-2.88,2.75,,,,,,
2198,,32.42,,0.40,-0.41,-0.08,-9.41,-2.96,2.75,,,,,,
2199,,32.41,,0.79,-0.79,-0.79,-9.43,-2.91,2.72,,,,,,
2200,,32.42,,0.29,-0.14,-0.43,-9.38,-2.87,2.75,,,,,,
2201,2018:523067.000,,,,,,,,,,,,,,
2202,2018:523067.000,,,,,,,,,,,,,,
2203,,32.41,,0.17,-0.37,0.34,-9.41,-2.90,2.78,,,,,,
2204,,32.41,,0.12,-0.13,0.39,-9.37,-2.92,2.76,,,,,,
2205,,32.41,,0.66,-0.52,-0.72,-9.47,-2.96,2.72,,,,,,
2206,2018:523068.000,32.41,,0.47,-0.49,-0.17,-9.45,-2.92,2.72,,,,,,
2207,2018:523068.000,,,,,,,,,,,,,,
2208,2018:523068.000,32.40,,0.49,-0.66,-0.09,-9.44,-2.95,2.82,,,,,,
2209,,32.42,,0.41,-0.38,-0.27,-9.37,-2.93,2.74,,,,,,
2210,,32.40,,0.37,-0.22,-0.52,-9.45,-2.89,2.74,,,,,,
2211,2018:523069.000,32.42,,0.15,-0.34,0.68,-9.44,-2.95,2.73,,,,,,
2212,2018:523069.000,,,,,,,,,,,,,,
2213,2018:523069.000,32.41,,0.26,-0.14,0.16,-9.40,-2.89,2.73,,,,,,
2214,,32.39,,0.54,-0.57,-0.49,-9.40,-2.92,2.70,,,,,,
2215,,32.41,,0.29,-0.37,0.05,-9.40,-2.87,2.73,,,,,,
2216,,32.41,,0.28,-0.25,0.10,-9.46,-2.92,2.75,,,,,,
2217,2018:523070.000,,,,,,,,,,,,,,
2218,2018:523070.000,,,,,,,,,,,,,,
2219,,32.41,,0.74,-0.58,-0.81,-9.44,-2.92,2.77,,,,,,
2220,,32.42,,0.63,-0.58,-0.59,-9.41,-2.94,2.67,,,,,,
2221,,32.43,,0.41,-0.49,-0.49,-9.45,-2.91,2.76,,,,,,
2222,2018:523071.000,,,,,,,,,,,,,,
2223,2018:523071.000,,,,,,,,,,,,,,
2224,,32.41,,0.15,0.15,0.28,-9.42,-2.86,2.71,,,,,,
2225,,32.40,,0.06,-0.18,0.36,-9.37,-2.88,2.76,,,,,,
2226,,32.42,,0.33,-0.33,-0.48,-9.39,-2.86,2.71,,,,,,
2227,2018:523072.000,32.41,,0.74,-0.50,-1.52,-9.45,-2.96,2.69,,,,,,
2228,2018:523072.000,,,,,,,,,,,,,,
2229,2018:523072.000,32.40,,-0.05,0.60,0.16,-9.43,-2.86,2.77,,,,,,
2230,,32.40,,0.41,-0.42,-0.31,-9.40,-2.91,2.80,,,,,,
2231,,32.41,,0.51,-0.72,0.04,-9.47,-2.94,2.80,,,,,,
2232,2018:523073.000,32.41,,0.61,-0.39,-0.95,-9.41,-2.92,2.76,,,,,,
2233,2018:523073.000,,,,,,,,,,,,,,
2234,2018:523073.000,32.39,,0.41,-0.21,-0.20,-9.46,-2.89,2.79,,,,,,
2235,,32.42,,0.33,-0.22,-0.15,-9.42,-2.92,2.76,,,,,,
2236,,32.40,,0.37,-0.25,0.01,-9.41,-2.90,2.75,,,,,,
2237,,32.43,,0.34,-0.38,0.17,-9.40,-2.91,2.78,,,,,,
2238,2018:523074.000,32.42,,0.51,-0.46,-0.43,-9.40,-2.92,2.75,,,,,,
2239,2018:523074.000,,,,,,,,,,,,,,
2240,2018:523074.000,32.42,,0.30,-0.30,-0.07,-9.43,-2.89,2.78,,,,,,
2241,,32.42,,0.38,-0.29,-0.31,-9.41,-2.91,2.78,,,,,,
2242,,32.41,,0.78,-0.41,-1.28,-9.41,-2.94,2.73,,,,,,
2243,2018:523075.000,32.42,,0.10,-0.36,0.63,-9.37,-2.89,2.80,,,,,,
2244,2018:523075.000,,,,,,,,,,,,,,
2245,2018:523075.000,32.41,,0.77,-0.46,-1.18,-9.35,-2.88,2.76,,,,,,
2246,,32.41,,0.64,-0.25,-0.85,-9.39,-2.92,2.76,,,,,,
2247,,32.42,,0.52,-0.55,-0.61,-9.42,-2.90,2.78,,,,,,
2248,2018:523076.000,32.43,,0.21,-0.16,0.39,-9.40,-2.89,2.75,,,,,,
2249,2018:523076.000,,,,,,,,,,,,,,
2250,2018:523076.000,32.39,,0.19,-0.19,0.12,-9.46,-2.90,2.80,,,,,,
2251,,32.43,,0.31,-0.48,0.40,-9.46,-2.89,2.77,,,,,,
2252,,32.42,,0.32,-0.42,0.15,-9.44,-2.94,2.79,,,,,,
2253,2018:523077.000,32.41,,0.31,-0.21,-0.33,-9.45,-2.89,2.72,,,,,,
2254,2018:523077.000,,,,,,,,,,,,,,
2255,2018:523077.000,32.40,,0.31,-0.58,0.42,-9.40,-2.88,2.77,,,,,,
2256,,32.42,,0.21,-0.23,0.22,-9.40,-2.87,2.75,,,,,,
2257,,32.42,,0.39,-0.41,-0.14,-9.45,-2.94,2.75,,,,,,
2258,,32.42,,0.47,-0.64,-0.16,-9.45,-2.91,2.73,,,,,,
2259,2018:523078.000,,,,,,,,,,,,,,
2260,2018:523078.000,32.43,,0.51,-0.47,-0.27,-9.39,-2.92,2.76,,,,,,
2261,,32.41,,0.39,-0.51,-0.07,-9.42,-2.92,2.76,,,,,,
2262,,32.41,,0.40,-0.37,-0.23,-9.45,-2.90,2.72,,,,,,
2263,,32.43,,0.31,-0.24,-0.08,-9.45,-2.93,2.74,,,,,,
2264,2018:523079.000,,,,,,,,,,,,,,
2265,2018:523079.000,32.41,,0.43,-0.41,-0.18,-9.40,-2.89,2.74,,,,,,
2266,,32.42,,0.38,-0.34,-0.14,-9.44,-2.94,2.74,,,,,,
2267,,32.42,,0.45,-0.45,-0.27,-9.40,-2.89,2.74,,,,,,
2268,,32.42,,0.40,-0.37,-0.28,-9.40,-2.92,2.75,,,,,,
2269,2018:523080.000,32.42,,0.37,-0.41,0.03,-9.45,-2.93,2.74,,,,,,
2270,2018:523080.000,,,,,,,,,,,,,,
2271,2018:523080.000,32.40,,0.42,-0.33,-0.31,-9.44,-2.92,2.71,,,,,,
2272,,32.41,,0.41,-0.39,-0.23,-9.42,-2.92,2.73,,,,,,
2273,,32.41,,0.49,-0.47,-0.40,-9.39,-2.90,2.73,,,,,,
2274,2018:523081.000,32.43,,0.36,-0.27,-0.17,-9.45,-2.93,2.73,,,,,,
2275,2018:523081.000,,,,,,,,,,,,,,
2276,2018:523081.000,32.42,,0.36,-0.33,-0.09,-9.45,-2.92,2.73,,,,,,
2277,,32.43,,0.40,-0.33,-0.26,-9.42,-2.92,2.75,,,,,,
2278,,32.43,,0.42,-0.40,-0.34,-9.44,-2.92,2.73,,,,,,
2279,,32.41,,0.41,-0.35,-0.07,-9.45,-2.93,2.74,,,,,,
2280,2018:523082.000,,,,,,,,,,,,,,
2281,2018:523082.000,32.42,,0.43,-0.53,-0.17,-9.41,-2.89,2.74,,,,,,
2282,,32.40,,0.30,-0.30,0.03,-9.44,-2.92,2.74,,,,,,
2283,,32.41,,0.42,-0.41,-0.12,-9.43,-2.92,2.73,,,,,,
2284,,32.43,,0.46,-0.44,-0.38,-9.41,-2.93,2.74,,,,,,
2285,2018:523083.000,,,,,,,,,,,,,,
2286,2018:523083.000,,,,,,-9.02,-3.23,2.75,,,,,,
2287,,32.42,,0.68,-0.09,-0.07,-9.14,-3.42,2.81,,,,,,
2288,,32.43,,0.71,-0.28,-0.89,-9.12,-3.58,2.82,,,,,,
2289,,32.42,,0.44,-1.11,-0.35,-9.16,-3.51,2.84,,,,,,
2290,2018:523084.000,32.43,,0.82,-0.83,-1.47,,,,,,,,,
2291,2018:523084.000,,,,,,,,,,,,,,
2292,2018:523084.000,32.41,,0.60,-1.30,-1.46,-8.88,-3.53,2.77,,,,,,
2293,,32.43,,0.21,-0.87,-2.74,-9.13,-3.70,2.79,,,,,,
2294,,32.44,,1.56,-1.52,-2.97,-9.02,-3.45,3.26,,,,,,
2295,2018:523085.000,32.42,,1.43,-2.77,-1.52,-9.30,-3.72,3.39,,,,,,
2296,2018:523085.000,,,,,,,,,,,,,,
2297,2018:523085.000,32.41,,1.58,-2.29,-0.42,-9.59,-3.43,3.29,,,,,,
2298,,32.42,,-2.17,-1.11,5.31,-8.41,-3.03,2.76,,,,,,
2299,,32.41,,1.61,-1.46,-2.71,-9.36,-3.50,3.09,,,,,,
2300,2018:523086.000,32.41,,-0.48,-1.80,3.96,-9.31,-3.48,3.19,,,,,,
2301,2018:523086.000,,,,,,,,,,,,,,
2302,2018:523086.000,32.41,,1.00,-0.95,-3.75,-9.37,-3.44,2.93,,,,,,
2303,,32.42,,2.91,-0.93,-5.63,-8.86,-3.12,3.11,,,,,,
2304,,32.41,,0.72,-2.14,-1.93,-9.24,-3.57,3.06,,,,,,
2305,2018:523087.000,32.42,,-0.59,-1.29,-0.45,-9.29,-3.70,3.13,,,,,,
2306,2018:523087.000,,,,,,,,,,,,,,
2307,2018:523087.000,32.41,,2.23,-2.75,-5.31,-8.89,-3.53,3.01,,,,,,
2308,,32.42,,0.67,-1.03,-0.75,-9.57,-3.80,3.25,,,,,,
2309,,32.41,,0.05,-1.64,-0.68,-9.42,-3.51,3.00,,,,,,
2310,,32.43,,0.31,-1.52,-1.29,-9.49,-3.60,3.21,,,,,,
2311,2018:523088.000,,,,,,,,,,,,,,
2312,2018:523088.000,,,,,,,,,,,,,,
2313,,32.41,,0.40,-1.86,-2.19,-8.79,-3.44,2.80,,,,,,
2314,,32.44,,-1.87,0.75,3.28,-9.76,-3.80,3.28,,,,,,
2315,,32.43,,0.85,-0.79,-0.58,-9.28,-3.61,3.07,,,,,,
2316,2018:523089.000,,,,,,,,,,,,,,
2317,2018:523089.000,,,,,,,,,,,,,,
2318,,32.42,,1.09,-0.82,-0.35,-9.33,-3.75,2.82,,,,,,
2319,,32.43,,1.57,-0.30,-0.14,-9.16,-3.71,3.14,,,,,,
2320,,32.42,,2.76,1.13,2.26,-8.80,-3.51,2.71,,,,,,
2321,2018:523090.000,32.44,,2.11,-0.09,-1.47,-9.26,-3.69,2.84,,,,,,
2322,2018:523090.000,,,,,,,,,,,,,,
2323,2018:523090.000,32.43,,0.11,-0.34,-0.91,-8.63,-3.38,2.63,,,,,,
2324,,32.42,,-3.23,-1.37,6.16,-9.07,-3.22,3.08,,,,,,
2325,,32.43,,-0.08,1.94,-5.76,-9.93,-3.89,2.86,,,,,,
2326,2018:523091.000,32.43,,-1.28,0.61,-2.10,-8.79,-3.27,2.74,,,,,,
2327,2018:523091.000,,,,,,,,,,,,,,
2328,2018:523091.000,32.42,,0.28,-1.76,2.46,-9.52,-3.80,2.99,,,,,,
2329,,32.43,,2.44,-0.09,-2.91,-9.16,-3.57,2.83,,,,,,
2330,,32.42,,0.50,-1.17,4.12,-9.38,-3.72,3.04,,,,,,
2331,2018:523092.000,32.42,,1.05,-2.00,-1.59,-9.14,-3.50,2.87,,,,,,
2332,2018:523092.000,,,,,,,,,,,,,,
2333,2018:523092.000,32.43,,2.28,-1.45,-1.42,-9.25,-3.65,2.90,,,,,,
2334,,32.42,,1.53,-2.27,-2.13,-9.63,-3.93,3.12,,,,,,
2335,,32.42,,1.61,-3.54,-0.16,-8.91,-3.40,3.14,,,,,,
2336,2018:523093.000,32.42,,2.38,-2.57,-0.41,-9.05,-3.51,3.35,,,,,,
2337,2018:523093.000,,,,,,,,,,,,,,
2338,2018:523093.000,32.43,,2.96,-3.23,-3.15,-8.63,-3.29,3.15,,,,,,
2339,,32.41,,3.07,-2.49,0.91,-9.23,-3.07,3.30,,,,,,
2340,,32.42,,4.36,-4.25,-2.85,-9.12,-2.46,3.22,,,,,,
2341,,32.44,,2.61,-3.46,-3.41,-9.08,-2.15,3.32,,,,,,
2342,2018:523094.000,,,,,,,,,,,,,,
2343,2018:523094.000,,,,,,-9.81,-2.74,3.84,,,,,,
2344,,32.42,,4.67,-4.23,0.11,-9.49,-2.75,3.78,,,,,,
2345,,32.43,,-3.23,-7.99,9.39,-9.86,-2.75,4.83,,,,,,
2346,,32.44,,-6.25,-9.54,-1.18,-10.02,-3.09,4.37,,,,,,
2347,2018:523095.000,,,,,,,,,,,,,,
2348,2018:523095.000,,,,,,,,,,,,,,
2349,,32.42,,0.77,-3.15,1.99,-8.51,-2.34,3.06,,,,,,
2350,,32.42,,2.68,-6.97,-1.64,-9.40,-2.86,3.02,,,,,,
2351,,32.42,,0.05,-5.64,-2.82,-8.48,-2.54,2.77,,,,,,
2352,2018:523096.000,,,,,,,,,,,,,,
2353,2018:523096.000,,,,,,,,,,,,,,
2354,,32.42,,0.27,-0.23,2.73,-9.75,-3.27,3.16,,,,,,
2355,,32.44,,-1.85,-0.09,-4.05,-9.63,-3.40,3.09,,,,,,
2356,,32.41,,-3.20,0.19,-1.55,-8.36,-2.96,2.93,,,,,,
2357,2018:523097.000,32.43,,0.94,0.09,-1.33,,,,,,,,,
2358,2018:523097.000,,,,,,,,,,,,,,
2359,,32.42,,-0.52,-0.74,2.41,-9.11,-3.38,2.94,,,,,,
2360,,32.43,,-2.94,-0.53,5.04,-9.53,-2.85,3.09,,,,,,
2361,,32.43,,-0.25,1.59,-3.51,-9.07,-2.52,2.69,,,,,,
2362,2018:523098.000,32.42,,-1.46,-0.16,3.25,-9.45,-2.63,3.02,,,,,,
2363,2018:523098.000,,,,,,,,,,,,,,
2364,2018:523098.000,32.43,,-1.45,0.46,0.95,-8.87,-2.46,2.77,,,,,,
2365,,32.44,,-1.61,0.59,1.34,-9.07,-2.65,2.91,,,,,,
2366,,32.44,,-1.73,0.02,5.44,-10.11,-2.86,3.08,,,,,,
2367,2018:523099.000,32.43,,-0.34,0.76,-6.13,-8.92,-2.21,2.69,,,,,,
2368,2018:523099.000,,,,,,,,,,,,,,
2369,2018:523099.000,32.43,,-0.86,-1.55,2.70,-9.91,-2.27,2.98,,,,,,
2370,,32.43,,2.67,-1.00,-0.53,-10.17,-2.22,2.81,,,,,,
2371,,32.42,,-0.12,-0.74,0.85,-9.80,-2.33,2.96,,,,,,
2372,2018:523100.000,32.43,,-2.92,0.76,-0.18,-9.36,-2.21,2.79,,,,,,
2373,2018:523100.000,,,,,,,,,,,,,,
2374,2018:523100.000,32.42,,-0.19,-0.32,1.04,-9.48,-2.33,2.86,,,,,,
2375,,32.44,,-1.35,0.58,-0.34,-10.13,-2.17,2.70,,,,,,
2376,,32.44,,2.84,1.67,0.56,-9.98,-2.17,2.75,,,,,,
2377,2018:523101.000,32.43,,-1.73,0.24,5.15,-9.86,-1.87,2.69,,,,,,
2378,2018:523101.000,,,,,,,,,,,,,,
2379,2018:523101.000,32.42,,2.50,1.66,-2.64,-9.78,-1.90,2.49,,,,,,
2380,,32.43,,-0.76,0.75,1.97,-9.70,-1.70,2.52,,,,,,
2381,,32.42,,-1.64,1.22,1.00,-9.90,-1.68,2.64,,,,,,
2382,,32.42,,-0.94,2.03,-1.99,-10.02,-1.75,2.53,,,,,,
2383,2018:523102.000,,,,,,,,,,,,,,
2384,2018:523102.000,,,,,,-10.08,-1.82,2.60,,,,,,
2385,,32.43,,1.93,1.41,-4.34,-9.76,-1.95,2.50,,,,,,
2386,,32.42,,-1.20,0.09,2.97,-9.40,-1.89,2.63,,,,,,
2387,,32.43,,-1.15,0.22,-0.12,-9.64,-2.13,2.79,,,,,,
2388,2018:523103.000,,,,,,,,,,,,,,
2389,2018:523103.000,,,,,,,,,,,,,,
2390,,32.42,,0.56,-0.86,0.05,-9.51,-2.68,2.92,,,,,,
2391,,32.42,,0.70,-0.46,0.78,-9.51,-2.58,3.11,,,,,,
2392,,32.43,,1.01,-0.12,-3.37,-9.68,-2.45,2.89,,,,,,
2393,2018:523104.000,,,,,,,,,,,,,,
2394,2018:523104.000,,,,,,,,,,,,,,
2395,,32.42,,1.08,-0.71,0.94,-9.85,-2.00,2.98,,,,,,
2396,,32.44,,1.05,-0.47,-1.40,-9.97,-1.88,2.95,,,,,,
2397,,32.42,,0.88,-1.83,-0.83,-9.49,-2.50,2.89,,,,,,
2398,2018:523105.000,32.42,,2.53,-1.64,-2.72,,,,,,,,,
2399,2018:523105.000,,,,,,,,,,,,,,
2400,,32.42,,-1.18,0.61,0.77,-9.39,-3.46,3.41,,,,,,
2401,,32.41,,0.59,-1.95,-2.52,-8.91,-3.36,3.18,,,,,,
2402,,32.43,,-0.58,-1.58,1.42,-9.17,-3.22,3.54,,,,,,
2403,2018:523106.000,32.42,,0.01,-2.68,-0.01,-9.20,-3.31,3.55,,,,,,
2404,2018:523106.000,,,,,,,,,,,,,,
2405,2018:523106.000,32.42,,1.47,-3.11,-1.63,-8.85,-3.19,3.04,,,,,,
2406,,32.42,,0.90,1.48,0.01,-9.04,-3.10,3.06,,,,,,
2407,,32.42,,1.18,2.61,0.80,-9.40,-3.44,3.24,,,,,,
2408,2018:523107.000,32.42,,0.53,2.28,2.72,-9.25,-3.12,3.15,,,,,,
2409,2018:523107.000,,,,,,,,,,,,,,
2410,2018:523107.000,32.44,,1.91,0.95,-6.28,-9.06,-3.31,2.70,,,,,,
2411,,32.42,,5.07,4.55,14.83,-10.05,-3.71,2.85,,,,,,
2412,,32.42,,-2.60,2.27,2.45,-9.37,-3.41,2.72,,,,,,
2413,2018:523108.000,32.41,,-6.17,7.11,-7.67,-9.66,-3.90,2.91,,,,,,
2414,2018:523108.000,,,,,,,,,,,,,,
2415,2018:523108.000,32.43,,3.94,8.92,-10.51,-11.54,-4.14,2.25,,,,,,
2416,,32.41,,-54.03,-32.73,8.63,-7.48,-3.44,2.36,,,,,,
2417,,32.43,,18.22,1.09,-1.05,-6.46,-2.31,2.43,,,,,,
2418,2018:523109.000,32.41,,-12.35,0.52,1.30,-9.85,-4.67,4.20,,,,,,
2419,2018:523109.000,,,,,,,,,,,,,,
2420,2018:523109.000,32.42,,1.00,2.38,7.49,-8.27,-3.61,3.19,,,,,,
2421,,32.41,,2.18,2.94,-3.62,-9.17,-4.01,3.47,,,,,,
2422,,32.42,,1.04,3.25,-3.76,-8.34,-3.63,2.76,,,,,,
2423,2018:523110.000,32.43,,2.18,2.88,-4.04,-9.76,-4.39,3.40,,,,,,
2424,2018:523110.000,,,,,,,,,,,,,,
2425,2018:523110.000,32.43,,-4.75,0.54,16.05,-8.41,-3.47,3.24,,,,,,
2426,,32.43,,-0.88,2.72,5.12,-9.13,-3.88,2.61,,,,,,
2427,,32.43,,2.79,3.06,-0.92,-10.12,-4.24,3.18,,,,,,
2428,2018:523111.000,32.40,,-1.24,3.35,-1.26,-8.63,-3.54,2.91,,,,,,
2429,2018:523111.000,,,,,,,,,,,,,,
2430,2018:523111.000,32.44,,3.18,3.87,3.51,-8.99,-2.63,2.59,,,,,,
2431,,32.41,,-3.33,2.90,-0.42,-9.53,-3.07,2.92,,,,,,
2432,,32.42,,2.71,3.63,-4.14,-9.79,-3.17,2.94,,,,,,
2433,,32.42,,-1.63,3.02,5.17,-9.41,-2.62,2.91,,,,,,
2434,2018:523112.000,,,,,,,,,,,,,,
2435,2018:523112.000,,,,,,,,,,,,,,
2436,,32.42,,-3.78,4.51,-3.48,-8.72,-2.95,2.81,,,,,,
2437,,32.41,,-2.37,2.96,-3.58,-9.28,-3.43,3.06,,,,,,
2438,,32.42,,-5.54,-2.24,10.55,-9.57,-2.92,3.57,,,,,,
2439,2018:523113.000,,,,,,,,,,,,,,
2440,2018:523113.000,,,,,,,,,,,,,,
2441,,32.42,,1.43,-1.57,-5.51,-9.48,-2.77,2.93,,,,,,
2442,,32.43,,1.90,-5.26,-2.13,-9.11,-2.75,3.19,,,,,,
2443,,32.42,,1.79,-7.92,-0.22,-9.34,-3.84,3.71,,,,,,
2444,2018:523114.000,32.42,,3.24,-7.74,-4.68,,,,,,,,,
2445,2018:523114.000,,,,,,,,,,,,,,
2446,2018:523114.000,32.43,,2.74,-8.52,-4.94,-8.79,-3.30,4.22,,,,,,
2447,,32.42,,5.00,-8.00,-7.39,-8.96,-3.36,4.08,,,,,,
2448,,32.43,,3.46,-11.44,-7.79,-8.39,-3.42,3.86,,,,,,
2449,2018:523115.000,32.43,,2.81,-9.19,-1.98,-9.04,-3.62,4.26,,,,,,
2450,2018:523115.000,,,,,,,,,,,,,,
2451,2018:523115.000,32.43,,3.74,-5.53,-6.61,-7.67,-3.41,3.45,,,,,,
2452,,32.42,,5.76,-2.77,-7.49,-8.78,-4.18,3.51,,,,,,
2453,,32.42,,2.48,-4.64,-2.70,-9.22,-4.22,3.36,,,,,,
2454,2018:523116.000,32.42,,4.38,1.69,-4.88,-8.98,-4.00,3.20,,,,,,
2455,2018:523116.000,,,,,,,,,,,,,,
2456,2018:523116.000,32.41,,5.13,-0.64,1.35,-8.84,-4.16,3.20,,,,,,
2457,,32.41,,2.87,2.34,0.82,-8.92,-4.09,2.67,,,,,,
2458,,32.43,,-0.26,4.43,-4.37,-9.24,-4.20,3.00,,,,,,
2459,2018:523117.000,32.42,,-8.96,6.08,-2.73,-8.51,-4.06,2.98,,,,,,
2460,2018:523117.000,,,,,,,,,,,,,,
2461,2018:523117.000,32.43,,1.64,5.44,5.73,-8.53,-4.18,2.87,,,,,,
2462,,32.43,,8.20,3.04,11.58,-8.64,-4.19,2.94,,,,,,
2463,,32.43,,3.52,1.28,1.49,-9.33,-4.29,3.05,,,,,,
2464,2018:523118.000,32.42,,-2.59,2.82,-0.84,-8.10,-3.99,2.84,,,,,,
2465,2018:523118.000,,,,,,,,,,,,,,
2466,2018:523118.000,32.41,,-6.15,0.48,9.90,-9.67,-4.75,3.40,,,,,,
2467,,32.42,,1.56,0.82,3.58,-8.66,-4.21,3.00,,,,,,
2468,,32.43,,0.13,-2.09,4.51,-8.66,-4.26,3.12,,,,,,
2469,2018:523119.000,32.43,,-4.00,1.44,2.93,-8.71,-4.17,2.95,,,,,,
2470,2018:523119.000,,,,,,,,,,,,,,
2471,2018:523119.000,32.42,,1.90,-1.44,2.93,-9.19,-4.42,3.29,,,,,,
2472,,32.43,,-1.65,0.20,0.69,-8.26,-3.76,2.72,,,,,,
2473,,32.42,,5.23,1.77,0.09,-9.58,-3.64,3.16,,,,,,
2474,2018:523120.000,32.42,,4.18,-1.12,-4.18,-9.17,-3.12,2.90,,,,,,
2475,2018:523120.000,,,,,,,,,,,,,,
2476,2018:523120.000,32.42,,15.20,3.93,-5.41,-8.91,-3.49,2.50,,,,,,
2477,,32.44,,2.52,1.30,-1.01,-9.21,-3.44,2.70,,,,,,
2478,,32.41,,8.07,3.50,-2.20,-9.19,-3.26,2.65,,,,,,
2479,,32.42,,6.36,1.39,-0.57,-9.58,-3.89,2.94,,,,,,
2480,2018:523121.000,,,,,,,,,,,,,,
2481,2018:523121.000,,,,,,-9.08,-3.18,2.79,,,,,,
2482,,32.42,,-3.66,1.44,9.75,-9.04,-2.69,2.94,,,,,,
2483,,32.42,,-1.49,0.29,-1.95,-8.93,-2.48,2.43,,,,,,
2484,,32.42,,1.54,-1.11,-3.78,-9.91,-3.00,2.93,,,,,,
2485,2018:523122.000,,,,,,,,,,,,,,
2486,2018:523122.000,,,,,,,,,,,,,,
2487,,32.43,,-2.81,0.14,7.82,-9.55,-2.46,2.39,,,,,,
2488,,32.42,,4.13,-0.43,1.63,-10.45,-3.45,2.88,,,,,,
2489,,32.43,,-0.09,-0.14,-4.12,-8.56,-2.34,2.77,,,,,,
2490,2018:523123.000,,,,,,,,,,,,,,
2491,2018:523123.000,,,,,,,,,,,,,,
2492,,32.42,,1.95,-1.21,1.48,-10.17,-2.90,2.77,,,,,,
2493,,32.42,,-1.56,-0.45,3.31,-9.80,-3.01,2.37,,,,,,
2494,,32.42,,11.57,0.57,-0.85,-9.38,-2.46,2.80,,,,,,
